,,id,overload_min,overload_max,over_speed_min,over_speed_max,at_night_min,at_night_max,other_place_min,other_place_max,high_speed_dis_min,high_speed_dis_max,high_speed_time_min,high_speed_time_max,dis_avg_min,dis_avg_max,score
6327,0,1.0,1,12.0,0,1.0,0,1.0,0,600.0,0,10.0,120,10000.0,84,10000.0,58
6328,0,1.0,1,12.0,0,1.0,0,1.0,600,1200.0,10,20.0,55,75.0,84,10000.0,58
6329,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,75,120.0,0,56.0,70
6330,0,1.0,0,1.0,5,15.0,1,10.0,1200,2400.0,45,80.0,120,140.0,0,56.0,26
6331,0,1.0,1,12.0,1,5.0,0,1.0,0,600.0,0,10.0,75,120.0,84,120.0,60
6332,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,15,25.0,64,72.0,90
6333,0,1.0,0,1.0,0,1.0,1,10.0,0,600.0,0,10.0,45,55.0,64,72.0,45
6334,0,1.0,1,12.0,5,15.0,0,1.0,1200,2400.0,10,20.0,75,120.0,72,84.0,54
6335,0,1.0,0,1.0,1,5.0,0,1.0,600,1200.0,10,20.0,75,120.0,72,84.0,69
6336,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,15,25.0,56,64.0,90
6337,0,1.0,1,12.0,1,5.0,0,1.0,1200,2400.0,10,20.0,45,55.0,72,84.0,68
6338,0,1.0,0,1.0,1,5.0,0,1.0,1200,2400.0,20,30.0,25,35.0,56,64.0,31
6339,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,55,75.0,72,84.0,75
6340,0,1.0,1,12.0,5,15.0,1,10.0,4000,10000.0,80,140.0,35,45.0,64,72.0,47
6341,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,0,15.0,0,56.0,90
6342,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,35,45.0,56,64.0,66
6343,1,10.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,0,15.0,0,56.0,23
6344,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,15,25.0,64,72.0,48
6345,0,1.0,1,12.0,0,1.0,0,1.0,0,600.0,0,10.0,45,55.0,84,140.0,30
6346,0,1.0,1,12.0,5,15.0,0,1.0,2400,4000.0,30,45.0,55,75.0,72,84.0,41
6347,0,1.0,1,12.0,1,5.0,1,10.0,600,1200.0,0,10.0,75,120.0,84,120.0,53
6348,0,1.0,1,12.0,1,5.0,1,10.0,1200,2400.0,10,20.0,120,120.0,84,120.0,42
6349,0,1.0,1,12.0,1,5.0,10,20.0,4000,10000.0,45,80.0,45,55.0,72,84.0,50
6350,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,45,55.0,56,64.0,47
6351,0,1.0,1,12.0,1,5.0,1,10.0,1200,2400.0,20,30.0,120,98.0,72,84.0,18
6352,0,1.0,1,12.0,5,15.0,1,10.0,4000,10000.0,45,80.0,75,120.0,64,72.0,48
6353,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,0,15.0,64,72.0,49
6354,0,1.0,12,20.0,15,20.0,0,1.0,4000,10000.0,80,140.0,75,120.0,72,84.0,10
6355,0,1.0,20,15.0,15,15.0,0,1.0,4000,10000.0,80,140.0,25,35.0,72,84.0,34
6356,0,1.0,0,1.0,1,5.0,0,1.0,600,1200.0,10,20.0,15,25.0,56,64.0,93
6357,0,1.0,1,12.0,15,20.0,0,1.0,1200,2400.0,20,30.0,15,25.0,72,84.0,63
6358,0,1.0,0,1.0,5,15.0,1,10.0,1200,2400.0,20,30.0,120,20.0,56,64.0,26
6359,0,1.0,1,12.0,5,15.0,0,1.0,2400,4000.0,30,45.0,120,10000.0,64,72.0,51
6360,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,10,20.0,35,45.0,56,64.0,35
6361,0,1.0,0,1.0,5,15.0,20,140.0,4000,10000.0,45,80.0,55,75.0,72,84.0,43
6362,0,1.0,1,12.0,0,1.0,1,10.0,0,600.0,0,10.0,55,75.0,84,140.0,29
6363,0,1.0,1,12.0,1,5.0,1,10.0,2400,4000.0,30,45.0,75,120.0,72,84.0,44
6364,0,1.0,0,1.0,5,15.0,0,1.0,0,600.0,0,10.0,0,15.0,0,56.0,95
6365,0,1.0,0,1.0,0,1.0,1,10.0,0,600.0,0,10.0,25,35.0,56,64.0,89
6366,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,25,35.0,64,72.0,43
6367,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,35,45.0,72,84.0,78
6368,0,1.0,1,12.0,15,20.0,1,10.0,10000,20.0,140,20.0,120,20.0,56,64.0,9
6369,0,1.0,1,12.0,5,15.0,0,1.0,1200,2400.0,30,45.0,15,25.0,56,64.0,39
6370,0,1.0,1,12.0,15,20.0,0,1.0,10000,20.0,140,20.0,45,55.0,56,64.0,20
6371,0,1.0,1,12.0,1,5.0,0,1.0,1200,2400.0,20,30.0,35,45.0,56,64.0,47
6372,0,1.0,0,1.0,0,1.0,1,10.0,0,600.0,0,10.0,0,15.0,0,56.0,90
6373,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,15,25.0,64,72.0,95
6374,0,1.0,1,12.0,0,1.0,0,1.0,600,1200.0,0,10.0,75,120.0,84,20.0,61
6375,0,1.0,1,12.0,1,5.0,0,1.0,0,600.0,0,10.0,120,10000.0,84,10000.0,53
6376,0,1.0,20,10000.0,15,10000.0,0,1.0,10000,10000.0,140,10000.0,55,75.0,72,84.0,15
6377,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,35,45.0,84,140.0,82
6378,0,1.0,1,12.0,0,1.0,0,1.0,0,600.0,0,10.0,55,75.0,84,140.0,53
6379,0,1.0,0,1.0,0,1.0,1,10.0,0,600.0,0,10.0,15,25.0,56,64.0,92
6380,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,25,35.0,56,64.0,84
6381,0,1.0,1,12.0,0,1.0,0,1.0,0,600.0,0,10.0,35,45.0,64,72.0,65
6382,0,1.0,0,1.0,1,5.0,0,1.0,600,1200.0,10,20.0,15,25.0,64,72.0,89
6383,0,1.0,12,20.0,5,15.0,20,98.0,1200,2400.0,20,30.0,35,45.0,84,98.0,57
6384,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,35,45.0,72,84.0,43
6385,0,1.0,1,12.0,0,1.0,0,1.0,0,600.0,0,10.0,25,35.0,72,84.0,30
6386,0,1.0,1,12.0,0,1.0,0,1.0,4000,10000.0,45,80.0,35,45.0,64,72.0,27
6387,0,1.0,0,1.0,0,1.0,1,10.0,0,600.0,0,10.0,55,75.0,56,64.0,80
6388,0,1.0,0,1.0,5,15.0,10,20.0,10000,15.0,140,15.0,120,15.0,64,72.0,34
6389,0,1.0,1,12.0,1,5.0,0,1.0,1200,2400.0,10,20.0,75,120.0,64,72.0,61
6390,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,10,20.0,15,25.0,0,56.0,93
6391,0,1.0,0,1.0,0,1.0,1,10.0,1200,2400.0,20,30.0,55,75.0,56,64.0,88
6392,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,15,25.0,72,84.0,82
6393,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,35,45.0,64,72.0,79
6394,0,1.0,0,1.0,5,15.0,0,1.0,600,1200.0,10,20.0,0,15.0,56,64.0,74
6395,0,1.0,1,12.0,0,1.0,0,1.0,600,1200.0,10,20.0,55,75.0,84,120.0,20
6396,0,1.0,1,12.0,1,5.0,0,1.0,0,600.0,0,10.0,25,35.0,64,72.0,58
6397,0,1.0,1,12.0,1,5.0,1,10.0,0,600.0,0,10.0,75,120.0,84,84.0,53
6398,0,1.0,0,1.0,0,1.0,1,10.0,0,600.0,0,10.0,0,15.0,0,56.0,48
6399,0,1.0,1,12.0,5,15.0,0,1.0,0,600.0,0,10.0,15,25.0,64,72.0,65
6400,0,1.0,1,12.0,1,5.0,0,1.0,0,600.0,0,10.0,25,35.0,72,84.0,69
6401,0,1.0,0,1.0,1,5.0,0,1.0,600,1200.0,0,10.0,120,20.0,64,72.0,66
6402,0,1.0,0,1.0,1,5.0,0,1.0,600,1200.0,10,20.0,120,20.0,72,84.0,66
6403,0,1.0,0,1.0,1,5.0,1,10.0,600,1200.0,10,20.0,120,15.0,64,72.0,68
6404,0,1.0,1,12.0,1,5.0,1,10.0,1200,2400.0,20,30.0,120,15.0,72,84.0,53
6405,0,1.0,0,1.0,5,15.0,0,1.0,1200,2400.0,20,30.0,75,120.0,72,84.0,85
6406,0,1.0,20,20.0,1,5.0,0,1.0,600,1200.0,0,10.0,15,25.0,84,20.0,64
6407,0,1.0,1,12.0,0,1.0,1,10.0,600,1200.0,0,10.0,120,10000.0,72,84.0,51
6408,0,1.0,0,1.0,0,1.0,1,10.0,0,600.0,0,10.0,75,120.0,72,84.0,44
6409,0,1.0,1,12.0,5,15.0,0,1.0,2400,4000.0,30,45.0,25,35.0,72,84.0,55
6410,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,15,25.0,56,64.0,49
6411,0,1.0,0,1.0,5,15.0,0,1.0,2400,4000.0,45,80.0,35,45.0,64,72.0,58
6412,0,1.0,1,12.0,5,15.0,1,10.0,600,1200.0,10,20.0,35,45.0,72,84.0,64
6413,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,0,15.0,0,56.0,66
6414,0,1.0,1,12.0,1,5.0,0,1.0,0,600.0,0,10.0,75,120.0,72,84.0,29
6415,0,1.0,1,12.0,5,15.0,0,1.0,10000,98.0,140,98.0,75,120.0,72,84.0,13
6416,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,20,30.0,55,75.0,0,56.0,78
6417,0,1.0,1,12.0,15,20.0,1,10.0,10000,20.0,140,20.0,120,20.0,56,64.0,9
6418,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,45,55.0,72,84.0,48
6419,20,15.0,1,12.0,15,15.0,0,1.0,10000,15.0,140,15.0,120,15.0,56,64.0,2
6420,0,1.0,0,1.0,1,5.0,0,1.0,600,1200.0,10,20.0,120,15.0,72,84.0,68
6421,0,1.0,1,12.0,15,20.0,1,10.0,4000,10000.0,45,80.0,55,75.0,64,72.0,10
6422,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,35,45.0,64,72.0,49
6423,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,25,35.0,56,64.0,70
6424,0,1.0,0,1.0,1,5.0,0,1.0,600,1200.0,10,20.0,120,10000.0,56,64.0,64
6425,0,1.0,12,20.0,1,5.0,10,20.0,4000,10000.0,45,80.0,120,140.0,84,140.0,41
6426,0,1.0,1,12.0,0,1.0,0,1.0,0,600.0,0,10.0,0,15.0,84,140.0,68
6427,0,1.0,20,120.0,15,120.0,0,1.0,10000,120.0,140,120.0,75,120.0,72,84.0,10
6428,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,15,25.0,72,84.0,55
6429,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,75,120.0,72,84.0,76
6430,0,1.0,1,12.0,1,5.0,0,1.0,0,600.0,0,10.0,15,25.0,72,84.0,47
6431,0,1.0,0,1.0,1,5.0,0,1.0,600,1200.0,10,20.0,120,98.0,0,56.0,70
6432,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,25,35.0,56,64.0,79
6433,0,1.0,20,20.0,15,20.0,0,1.0,10000,20.0,140,20.0,35,45.0,84,20.0,14
6434,0,1.0,1,12.0,0,1.0,0,1.0,1200,2400.0,20,30.0,120,20.0,84,20.0,47
6435,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,25,35.0,72,84.0,48
6436,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,75,120.0,64,72.0,46
6437,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,25,35.0,0,56.0,40
6438,0,1.0,1,12.0,5,15.0,1,10.0,2400,4000.0,30,45.0,120,20.0,72,84.0,42
6439,0,1.0,0,1.0,1,5.0,0,1.0,1200,2400.0,20,30.0,75,120.0,72,84.0,82
6440,0,1.0,12,20.0,1,5.0,0,1.0,1200,2400.0,10,20.0,55,75.0,84,10000.0,35
6441,0,1.0,0,1.0,5,15.0,0,1.0,1200,2400.0,20,30.0,75,120.0,64,72.0,31
6442,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,55,75.0,64,72.0,68
6443,0,1.0,0,1.0,1,5.0,1,10.0,1200,2400.0,10,20.0,25,35.0,64,72.0,92
6444,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,35,45.0,64,72.0,79
6445,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,35,45.0,0,56.0,43
6446,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,0,15.0,0,56.0,90
6447,0,1.0,1,12.0,0,1.0,0,1.0,600,1200.0,10,20.0,75,120.0,84,98.0,58
6448,0,1.0,0,1.0,0,1.0,0,1.0,1200,2400.0,20,30.0,25,35.0,64,72.0,89
6449,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,45,55.0,72,84.0,78
6450,0,1.0,20,20.0,15,20.0,1,10.0,10000,20.0,140,20.0,25,35.0,72,84.0,9
6451,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,15,25.0,0,56.0,83
6452,0,1.0,1,12.0,1,5.0,0,1.0,600,1200.0,0,10.0,55,75.0,84,15.0,51
6453,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,45,55.0,56,64.0,82
6454,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,0,15.0,0,56.0,98
6455,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,0,15.0,56,64.0,87
6456,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,15,25.0,56,64.0,48
6457,0,1.0,0,1.0,15,140.0,0,1.0,4000,10000.0,140,140.0,35,45.0,64,72.0,53
6458,0,1.0,0,1.0,0,1.0,1,10.0,0,600.0,0,10.0,120,140.0,64,72.0,72
6459,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,25,35.0,0,56.0,48
6460,0,1.0,20,120.0,15,120.0,0,1.0,10000,120.0,140,120.0,75,120.0,84,120.0,12
6461,0,1.0,1,12.0,1,5.0,0,1.0,0,600.0,0,10.0,75,120.0,84,84.0,61
6462,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,120,84.0,72,84.0,35
6463,0,1.0,0,1.0,1,5.0,1,10.0,0,600.0,0,10.0,120,98.0,56,64.0,70
6464,0,1.0,0,1.0,1,5.0,0,1.0,1200,2400.0,10,20.0,75,120.0,72,84.0,86
6465,0,1.0,12,20.0,15,20.0,1,10.0,10000,20.0,140,20.0,120,20.0,72,84.0,5
6466,0,1.0,20,20.0,15,20.0,0,1.0,1200,2400.0,20,30.0,15,25.0,84,20.0,13
6467,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,45,55.0,0,56.0,48
6468,0,1.0,0,1.0,5,15.0,0,1.0,2400,4000.0,30,45.0,55,75.0,64,72.0,68
6469,0,1.0,0,1.0,1,5.0,0,1.0,600,1200.0,10,20.0,45,55.0,64,72.0,69
6470,0,1.0,1,12.0,1,5.0,0,1.0,600,1200.0,0,10.0,120,20.0,84,20.0,49
6471,0,1.0,1,12.0,5,15.0,20,10000.0,2400,4000.0,30,45.0,55,75.0,84,10000.0,12
6472,0,1.0,1,12.0,5,15.0,0,1.0,2400,4000.0,30,45.0,25,35.0,0,56.0,59
6473,0,1.0,1,12.0,5,15.0,10,20.0,2400,4000.0,30,45.0,75,120.0,84,140.0,51
6474,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,25,35.0,56,64.0,78
6475,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,120,120.0,64,72.0,66
6476,0,1.0,1,12.0,15,120.0,1,10.0,10000,120.0,140,120.0,35,45.0,0,56.0,16
6477,0,1.0,1,12.0,1,5.0,0,1.0,0,600.0,0,10.0,120,84.0,84,84.0,53
6478,0,1.0,1,12.0,1,5.0,0,1.0,0,600.0,0,10.0,55,75.0,72,84.0,25
6479,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,25,35.0,0,56.0,46
6480,0,1.0,12,20.0,0,1.0,0,1.0,0,600.0,0,10.0,0,15.0,84,20.0,25
6481,0,1.0,1,12.0,1,5.0,0,1.0,0,600.0,0,10.0,35,45.0,84,20.0,57
6482,0,1.0,0,1.0,5,15.0,0,1.0,1200,2400.0,30,45.0,35,45.0,72,84.0,82
6483,0,1.0,0,1.0,15,15.0,20,15.0,2400,4000.0,45,80.0,55,75.0,64,72.0,70
6484,1,10.0,1,12.0,15,15.0,20,15.0,10000,15.0,140,15.0,120,15.0,64,72.0,1
6485,0,1.0,0,1.0,5,15.0,0,1.0,4000,10000.0,80,140.0,45,55.0,64,72.0,63
6486,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,55,75.0,64,72.0,76
6487,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,35,45.0,56,64.0,80
6488,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,25,35.0,64,72.0,79
6489,0,1.0,20,140.0,15,140.0,1,10.0,10000,140.0,140,140.0,75,120.0,84,140.0,9
6490,0,1.0,1,12.0,1,5.0,10,20.0,1200,2400.0,10,20.0,75,120.0,84,140.0,55
6491,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,75,120.0,64,72.0,47
6492,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,15,25.0,64,72.0,87
6493,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,25,35.0,56,64.0,35
6494,0,1.0,1,12.0,5,15.0,1,10.0,2400,4000.0,30,45.0,75,120.0,72,84.0,35
6495,0,1.0,1,12.0,1,5.0,0,1.0,600,1200.0,10,20.0,15,25.0,64,72.0,66
6496,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,25,35.0,56,64.0,82
6497,0,1.0,20,20.0,5,15.0,20,20.0,10000,20.0,140,20.0,120,20.0,84,20.0,12
6498,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,35,45.0,72,84.0,49
6499,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,25,35.0,56,64.0,90
6500,0,1.0,0,1.0,5,15.0,0,1.0,0,600.0,0,10.0,15,25.0,64,72.0,93
6501,0,1.0,1,12.0,15,20.0,0,1.0,2400,4000.0,45,80.0,15,25.0,72,84.0,53
6502,0,1.0,0,1.0,0,1.0,1,10.0,0,600.0,0,10.0,55,75.0,72,84.0,77
6503,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,45,55.0,56,64.0,78
6504,0,1.0,1,12.0,15,10000.0,20,10000.0,10000,10000.0,140,10000.0,55,75.0,56,64.0,12
6505,0,1.0,0,1.0,1,5.0,1,10.0,0,600.0,0,10.0,15,25.0,56,64.0,55
6506,0,1.0,0,1.0,15,140.0,0,1.0,4000,10000.0,80,140.0,55,75.0,0,56.0,20
6507,0,1.0,0,1.0,5,15.0,0,1.0,600,1200.0,10,20.0,75,120.0,56,64.0,65
6508,0,1.0,1,12.0,1,5.0,0,1.0,0,600.0,0,10.0,45,55.0,84,120.0,55
6509,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,15,25.0,56,64.0,85
6510,1,10.0,0,1.0,15,84.0,0,1.0,1200,2400.0,20,30.0,15,25.0,64,72.0,30
6511,0,1.0,1,12.0,1,5.0,0,1.0,4000,10000.0,80,140.0,35,45.0,64,72.0,27
6512,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,55,75.0,72,84.0,80
6513,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,75,120.0,64,72.0,69
6514,1,10.0,1,12.0,5,15.0,0,1.0,2400,4000.0,45,80.0,45,55.0,64,72.0,8
6515,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,15,25.0,64,72.0,90
6516,0,1.0,12,20.0,15,15.0,0,1.0,2400,4000.0,30,45.0,45,55.0,72,84.0,47
6517,0,1.0,1,12.0,1,5.0,0,1.0,0,600.0,0,10.0,75,120.0,84,20.0,54
6518,0,1.0,20,20.0,15,20.0,0,1.0,4000,10000.0,45,80.0,75,120.0,84,20.0,23
6519,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,15,25.0,64,72.0,49
6520,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,15,25.0,64,72.0,94
6521,0,1.0,1,12.0,1,5.0,0,1.0,600,1200.0,10,20.0,25,35.0,0,56.0,69
6522,0,1.0,0,1.0,0,1.0,0,1.0,600,1200.0,0,10.0,15,25.0,72,84.0,80
6523,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,55,75.0,56,64.0,82
6524,0,1.0,1,12.0,1,5.0,10,20.0,4000,10000.0,45,80.0,120,120.0,56,64.0,37
6525,1,10.0,1,12.0,5,15.0,1,10.0,10000,84.0,140,84.0,120,84.0,72,84.0,2
6526,0,1.0,0,1.0,0,1.0,1,10.0,0,600.0,0,10.0,55,75.0,56,64.0,78
6527,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,0,15.0,0,56.0,90
6528,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,15,25.0,56,64.0,80
6529,0,1.0,1,12.0,1,5.0,0,1.0,1200,2400.0,10,20.0,120,20.0,84,20.0,22
6530,1,10.0,1,12.0,15,20.0,10,20.0,10000,20.0,140,20.0,55,75.0,64,72.0,8
6531,0,1.0,1,12.0,5,15.0,0,1.0,1200,2400.0,10,20.0,35,45.0,72,84.0,55
6532,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,15,25.0,64,72.0,90
6533,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,120,20.0,72,84.0,70
6534,0,1.0,20,20.0,15,20.0,0,1.0,10000,20.0,140,20.0,120,20.0,72,84.0,9
6535,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,55,75.0,72,84.0,76
6536,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,45,55.0,72,84.0,72
6537,0,1.0,20,140.0,0,1.0,1,10.0,2400,4000.0,20,30.0,55,75.0,84,140.0,39
6538,0,1.0,0,1.0,15,140.0,20,140.0,10000,140.0,140,140.0,55,75.0,64,72.0,17
6539,0,1.0,1,12.0,5,15.0,0,1.0,600,1200.0,10,20.0,25,35.0,64,72.0,70
6540,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,75,120.0,72,84.0,46
6541,0,1.0,0,1.0,1,5.0,1,10.0,0,600.0,0,10.0,55,75.0,72,84.0,80
6542,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,35,45.0,56,64.0,79
6543,0,1.0,1,12.0,5,15.0,0,1.0,1200,2400.0,20,30.0,35,45.0,72,84.0,52
6544,0,1.0,1,12.0,5,15.0,0,1.0,1200,2400.0,10,20.0,75,120.0,84,20.0,47
6545,0,1.0,1,12.0,15,20.0,1,10.0,4000,10000.0,80,140.0,120,20.0,72,84.0,22
6546,0,1.0,20,20.0,15,20.0,20,20.0,10000,20.0,140,20.0,75,120.0,72,84.0,10
6547,0,1.0,20,15.0,15,15.0,0,1.0,10000,15.0,140,15.0,120,15.0,72,84.0,9
6548,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,55,75.0,64,72.0,78
6549,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,55,75.0,64,72.0,44
6550,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,55,75.0,64,72.0,69
6551,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,15,25.0,56,64.0,84
6552,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,15,25.0,0,56.0,48
6553,0,1.0,0,1.0,1,5.0,1,10.0,600,1200.0,10,20.0,75,120.0,72,84.0,33
6554,0,1.0,1,12.0,0,1.0,1,10.0,0,600.0,0,10.0,55,75.0,84,140.0,29
6555,0,1.0,20,120.0,1,5.0,0,1.0,1200,2400.0,20,30.0,45,55.0,84,120.0,35
6556,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,75,120.0,64,72.0,46
6557,0,1.0,1,12.0,5,15.0,20,84.0,4000,10000.0,140,84.0,120,84.0,56,64.0,10
6558,0,1.0,1,12.0,5,15.0,0,1.0,2400,4000.0,30,45.0,75,120.0,72,84.0,52
6559,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,35,45.0,56,64.0,85
6560,0,1.0,20,20.0,5,15.0,1,10.0,4000,10000.0,30,45.0,120,20.0,84,20.0,26
6561,0,1.0,0,1.0,0,1.0,1,10.0,0,600.0,0,10.0,45,55.0,0,56.0,82
6562,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,15,25.0,72,84.0,46
6563,0,1.0,0,1.0,1,5.0,1,10.0,2400,4000.0,30,45.0,120,15.0,72,84.0,26
6564,0,1.0,0,1.0,5,15.0,0,1.0,1200,2400.0,30,45.0,15,25.0,0,56.0,28
6565,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,45,55.0,56,64.0,47
6566,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,15,25.0,0,56.0,87
6567,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,55,75.0,56,64.0,66
6568,0,1.0,1,12.0,1,5.0,1,10.0,2400,4000.0,30,45.0,75,120.0,72,84.0,52
6569,0,1.0,0,1.0,1,5.0,1,10.0,0,600.0,0,10.0,55,75.0,64,72.0,76
6570,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,45,55.0,72,84.0,48
6571,0,1.0,1,12.0,1,5.0,0,1.0,600,1200.0,0,10.0,75,120.0,84,120.0,60
6572,0,1.0,1,12.0,15,120.0,0,1.0,2400,4000.0,45,80.0,55,75.0,56,64.0,34
6573,0,1.0,0,1.0,0,1.0,1,10.0,0,600.0,0,10.0,55,75.0,72,84.0,82
6574,0,1.0,1,12.0,1,5.0,1,10.0,2400,4000.0,30,45.0,120,84.0,72,84.0,35
6575,0,1.0,12,20.0,1,5.0,0,1.0,4000,10000.0,45,80.0,35,45.0,72,84.0,44
6576,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,75,120.0,72,84.0,70
6577,0,1.0,1,12.0,1,5.0,0,1.0,1200,2400.0,30,45.0,75,120.0,72,84.0,16
6578,0,1.0,1,12.0,1,5.0,0,1.0,600,1200.0,0,10.0,75,120.0,84,20.0,53
6579,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,55,75.0,72,84.0,44
6580,0,1.0,20,15.0,15,15.0,20,15.0,10000,15.0,140,15.0,75,120.0,56,64.0,10
6581,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,75,120.0,72,84.0,76
6582,0,1.0,0,1.0,1,5.0,0,1.0,2400,4000.0,30,45.0,75,120.0,56,64.0,69
6583,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,25,35.0,64,72.0,90
